 ,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Region,Country,State,City,Postal Code,Product ID,Segment,Category,Sub-Category,Product Name,Quantity,Sales,Discount,Profit
7348,CA-2017-168389,12/11/2017,12/17/2017,Standard Class,DV-13045,Darrin Van Huff,South,United States,Florida,Jacksonville,32216,FUR-CH-10000225,Corporate,Furniture,Chairs,"Global Geo Office Task Chair, Gray",1,64.784,0.2,-12.147
7349,CA-2014-130421,3/3/2014,3/7/2014,Standard Class,SC-20020,Sam Craven,Central,United States,Texas,Houston,77095,OFF-AP-10002534,Consumer,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,3,176.772,0.8,-459.6072
7350,CA-2017-142125,10/21/2017,10/27/2017,Standard Class,JB-15400,Jennifer Braxton,Central,United States,Wisconsin,Milwaukee,53209,OFF-BI-10000301,Corporate,Office Supplies,Binders,GBC Instant Report Kit,6,38.82,0,19.41
7351,CA-2017-142125,10/21/2017,10/27/2017,Standard Class,JB-15400,Jennifer Braxton,Central,United States,Wisconsin,Milwaukee,53209,OFF-BI-10003460,Corporate,Office Supplies,Binders,Acco 3-Hole Punch,5,21.9,0,10.512
7352,CA-2017-141138,11/10/2017,11/16/2017,Standard Class,GH-14425,Gary Hwang,West,United States,California,Modesto,95351,TEC-AC-10001772,Consumer,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,7,111.79,0,43.5981
7353,CA-2017-152135,3/16/2017,3/18/2017,Second Class,MG-17650,Matthew Grinstein,East,United States,Ohio,Lakewood,44107,TEC-PH-10003505,Home Office,Technology,Phones,Geemarc AmpliPOWER60,8,445.44,0.4,-81.664
7354,CA-2016-151974,9/22/2016,9/29/2016,Standard Class,RD-19660,Robert Dilbeck,East,United States,Pennsylvania,Philadelphia,19134,OFF-LA-10004484,Home Office,Office Supplies,Labels,Avery 476,5,16.52,0.2,5.369
7355,CA-2017-154102,2/6/2017,2/13/2017,Standard Class,SN-20560,Skye Norling,West,United States,California,San Francisco,94109,OFF-PA-10001593,Home Office,Office Supplies,Paper,Xerox 1947,5,29.9,0,13.455
7356,CA-2015-139780,12/31/2015,1/2/2016,Second Class,AH-10690,Anna Häberlin,Central,United States,Michigan,Detroit,48205,OFF-BI-10004139,Corporate,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,8,116.4,0,52.38
7357,CA-2016-114748,10/9/2016,10/14/2016,Standard Class,MZ-17335,Maria Zettner,West,United States,Arizona,Phoenix,85023,OFF-AR-10001315,Home Office,Office Supplies,Art,Newell 310,1,1.408,0.2,0.1584
7358,CA-2016-114748,10/9/2016,10/14/2016,Standard Class,MZ-17335,Maria Zettner,West,United States,Arizona,Phoenix,85023,FUR-FU-10001488,Home Office,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",2,169.568,0.2,0
7359,US-2014-115189,12/30/2014,1/3/2015,Second Class,AR-10345,Alex Russell,East,United States,Pennsylvania,Philadelphia,19143,TEC-PH-10002170,Corporate,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,6,251.964,0.4,-50.3928
7360,US-2014-115189,12/30/2014,1/3/2015,Second Class,AR-10345,Alex Russell,East,United States,Pennsylvania,Philadelphia,19143,FUR-TA-10004575,Corporate,Furniture,Tables,Hon 5100 Series Wood Tables,3,523.764,0.4,-192.0468
7361,CA-2016-163594,4/12/2016,4/14/2016,First Class,JF-15295,Jason Fortune-,West,United States,California,Los Angeles,90036,OFF-PA-10000809,Consumer,Office Supplies,Paper,Xerox 206,3,19.44,0,9.3312
7362,CA-2016-163594,4/12/2016,4/14/2016,First Class,JF-15295,Jason Fortune-,West,United States,California,Los Angeles,90036,FUR-CH-10000225,Consumer,Furniture,Chairs,"Global Geo Office Task Chair, Gray",3,194.352,0.2,-36.441
7363,CA-2016-163594,4/12/2016,4/14/2016,First Class,JF-15295,Jason Fortune-,West,United States,California,Los Angeles,90036,OFF-BI-10003707,Consumer,Office Supplies,Binders,Aluminum Screw Posts,3,36.624,0.2,13.734
7364,CA-2016-127243,11/28/2016,12/4/2016,Standard Class,DS-13180,David Smith,East,United States,Pennsylvania,Philadelphia,19140,TEC-PH-10004539,Corporate,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,3,340.182,0.4,-73.7061
7365,CA-2016-127243,11/28/2016,12/4/2016,Standard Class,DS-13180,David Smith,East,United States,Pennsylvania,Philadelphia,19140,OFF-FA-10004076,Corporate,Office Supplies,Fasteners,Translucent Push Pins by OIC,8,12.672,0.2,2.6928
7366,CA-2016-127243,11/28/2016,12/4/2016,Standard Class,DS-13180,David Smith,East,United States,Pennsylvania,Philadelphia,19140,OFF-BI-10003166,Corporate,Office Supplies,Binders,GBC Plasticlear Binding Covers,2,6.888,0.7,-5.0512
7367,CA-2016-127243,11/28/2016,12/4/2016,Standard Class,DS-13180,David Smith,East,United States,Pennsylvania,Philadelphia,19140,OFF-ST-10002301,Corporate,Office Supplies,Storage,Tennsco Commercial Shelving,2,32.544,0.2,-7.7292
7368,CA-2016-127243,11/28/2016,12/4/2016,Standard Class,DS-13180,David Smith,East,United States,Pennsylvania,Philadelphia,19140,FUR-CH-10002647,Corporate,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",7,347.802,0.3,-24.843
7369,CA-2017-161851,4/15/2017,4/17/2017,First Class,BP-11095,Bart Pistole,South,United States,Florida,Miami,33180,OFF-BI-10004654,Corporate,Office Supplies,Binders,VariCap6 Expandable Binder,3,15.57,0.7,-11.937
7370,CA-2015-110345,3/9/2015,3/11/2015,Second Class,TG-21310,Toby Gnade,South,United States,North Carolina,Raleigh,27604,OFF-LA-10001175,Consumer,Office Supplies,Labels,Avery 514,2,4.608,0.2,1.6704
7371,CA-2014-107769,10/28/2014,11/1/2014,Standard Class,BT-11395,Bill Tyler,Central,United States,Kansas,Garden City,67846,TEC-PH-10001336,Corporate,Technology,Phones,Digium D40 VoIP phone,2,257.98,0,74.8142
7372,US-2017-123862,1/7/2017,1/9/2017,Second Class,JF-15190,Jamie Frazer,West,United States,California,Long Beach,90805,OFF-ST-10000760,Consumer,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,11,153.78,0,44.5962
7373,US-2017-123862,1/7/2017,1/9/2017,Second Class,JF-15190,Jamie Frazer,West,United States,California,Long Beach,90805,OFF-ST-10002301,Consumer,Office Supplies,Storage,Tennsco Commercial Shelving,3,61.02,0,0.6102
7374,US-2017-123862,1/7/2017,1/9/2017,Second Class,JF-15190,Jamie Frazer,West,United States,California,Long Beach,90805,OFF-SU-10004884,Consumer,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,7,110.11,0,31.9319
7375,US-2017-123862,1/7/2017,1/9/2017,Second Class,JF-15190,Jamie Frazer,West,United States,California,Long Beach,90805,OFF-FA-10003112,Consumer,Office Supplies,Fasteners,Staples,1,7.89,0,3.5505
7376,CA-2017-100580,8/13/2017,8/20/2017,Standard Class,MK-17905,Michael Kennedy,West,United States,California,San Diego,92037,OFF-BI-10000069,Corporate,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",3,36.024,0.2,11.7078
7377,US-2017-145597,11/2/2017,11/5/2017,First Class,GG-14650,Greg Guthrie,Central,United States,Illinois,Bloomington,61701,OFF-AR-10001958,Corporate,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,4,54.336,0.2,5.4336
7378,CA-2014-132787,9/19/2014,9/23/2014,Standard Class,MC-18130,Mike Caudle,West,United States,Washington,Seattle,98115,OFF-ST-10001321,Corporate,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",6,92.52,0,24.9804
7379,CA-2015-136224,5/31/2015,5/31/2015,Same Day,ML-18265,Muhammed Lee,South,United States,North Carolina,Fayetteville,28314,OFF-AR-10003504,Consumer,Office Supplies,Art,Newell 347,3,10.272,0.2,1.1556
7380,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Central,United States,Nebraska,Omaha,68104,OFF-ST-10000419,Consumer,Office Supplies,Storage,"Rogers Jumbo File, Granite",3,40.74,0,0.4074
7381,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Central,United States,Nebraska,Omaha,68104,OFF-LA-10004559,Consumer,Office Supplies,Labels,Avery 49,5,14.4,0,7.056
7382,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Central,United States,Nebraska,Omaha,68104,TEC-PH-10001644,Consumer,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",5,149.95,0,41.986
7383,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Central,United States,Nebraska,Omaha,68104,OFF-SU-10004782,Consumer,Office Supplies,Supplies,"Elite 5"" Scissors",2,16.9,0,5.07
7384,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Central,United States,Nebraska,Omaha,68104,OFF-PA-10002250,Consumer,Office Supplies,Paper,Things To Do Today Pad,3,17.61,0,8.4528
7385,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Central,United States,Nebraska,Omaha,68104,OFF-AP-10001394,Consumer,Office Supplies,Appliances,Harmony Air Purifier,2,378,0,136.08
7386,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Central,United States,Nebraska,Omaha,68104,OFF-PA-10001838,Consumer,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",3,17.64,0,8.6436
7387,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Central,United States,Nebraska,Omaha,68104,OFF-ST-10004340,Consumer,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",6,373.08,0,100.7316
7388,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Central,United States,Nebraska,Omaha,68104,FUR-FU-10003664,Consumer,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",14,1336.44,0,387.5676
7389,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Central,United States,Nebraska,Omaha,68104,TEC-PH-10004897,Consumer,Technology,Phones,Mediabridge Sport Armband iPhone 5s,3,29.97,0,0.2997
7390,CA-2017-108035,11/29/2017,12/3/2017,Standard Class,TT-21070,Ted Trevino,South,United States,Tennessee,Chattanooga,37421,FUR-CH-10000454,Consumer,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",2,390.368,0.2,48.796
7391,CA-2017-108035,11/29/2017,12/3/2017,Standard Class,TT-21070,Ted Trevino,South,United States,Tennessee,Chattanooga,37421,FUR-FU-10004017,Consumer,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",5,101.52,0.2,19.035
7392,CA-2017-160031,12/4/2017,12/7/2017,Second Class,LT-16765,Larry Tron,East,United States,Ohio,Fairfield,45014,OFF-PA-10000241,Consumer,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",3,74.352,0.2,23.235
7393,CA-2017-147844,5/2/2017,5/6/2017,Standard Class,DD-13570,Dorothy Dickinson,West,United States,California,Los Angeles,90049,OFF-PA-10003016,Consumer,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",5,15.7,0,7.065
7394,CA-2017-147844,5/2/2017,5/6/2017,Standard Class,DD-13570,Dorothy Dickinson,West,United States,California,Los Angeles,90049,OFF-AR-10001615,Consumer,Office Supplies,Art,Newell 34,3,59.52,0,15.4752
7395,CA-2017-147844,5/2/2017,5/6/2017,Standard Class,DD-13570,Dorothy Dickinson,West,United States,California,Los Angeles,90049,OFF-PA-10002713,Consumer,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",5,34.4,0,15.824
7396,CA-2016-110975,12/25/2016,12/30/2016,Standard Class,DB-12970,Darren Budd,East,United States,New York,New York City,10024,FUR-TA-10002958,Corporate,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2,313.176,0.4,-120.0508
7397,CA-2016-110975,12/25/2016,12/30/2016,Standard Class,DB-12970,Darren Budd,East,United States,New York,New York City,10024,FUR-CH-10003746,Corporate,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,3,866.646,0.1,173.3292
7398,CA-2014-141649,9/30/2014,9/30/2014,Same Day,DM-12955,Dario Medina,East,United States,Ohio,Fairfield,45014,OFF-AP-10003217,Corporate,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,6,795.408,0.2,59.6556
7399,CA-2014-124807,7/12/2014,7/15/2014,Second Class,ME-17725,Max Engle,Central,United States,Illinois,Chicago,60610,OFF-PA-10001526,Consumer,Office Supplies,Paper,Xerox 1949,9,35.856,0.2,12.9978
7400,CA-2014-124807,7/12/2014,7/15/2014,Second Class,ME-17725,Max Engle,Central,United States,Illinois,Chicago,60610,TEC-AC-10002857,Consumer,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",4,23.84,0.2,3.278
7401,CA-2016-110009,9/8/2016,9/13/2016,Standard Class,TR-21325,Toby Ritter,West,United States,Washington,Seattle,98103,FUR-FU-10003039,Consumer,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",1,43.13,0,14.6642
7402,CA-2016-110009,9/8/2016,9/13/2016,Standard Class,TR-21325,Toby Ritter,West,United States,Washington,Seattle,98103,OFF-PA-10002615,Consumer,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",7,30.87,0,14.2002
7403,CA-2017-168172,8/6/2017,8/10/2017,Standard Class,SH-20395,Shahid Hopkins,East,United States,New York,New York City,10011,OFF-SU-10002573,Consumer,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",4,70.12,0,21.036
7404,CA-2015-100146,5/14/2015,5/19/2015,Standard Class,CB-12535,Claudia Bergmann,West,United States,California,Camarillo,93010,FUR-BO-10004015,Corporate,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",5,509.9575,0.15,41.9965
7405,CA-2015-100146,5/14/2015,5/19/2015,Standard Class,CB-12535,Claudia Bergmann,West,United States,California,Camarillo,93010,FUR-FU-10001979,Corporate,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,3,122.91,0,34.4148
7406,CA-2015-100146,5/14/2015,5/19/2015,Standard Class,CB-12535,Claudia Bergmann,West,United States,California,Camarillo,93010,FUR-CH-10003833,Corporate,Furniture,Chairs,Novimex Fabric Task Chair,2,97.568,0.2,-6.098
7407,CA-2015-100146,5/14/2015,5/19/2015,Standard Class,CB-12535,Claudia Bergmann,West,United States,California,Camarillo,93010,FUR-CH-10004495,Corporate,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",3,722.352,0.2,81.2646
7408,CA-2017-152079,1/20/2017,1/21/2017,First Class,ML-17410,Maris LaWare,Central,United States,Illinois,Chicago,60653,OFF-LA-10001613,Consumer,Office Supplies,Labels,Avery File Folder Labels,5,11.52,0.2,4.176
7409,CA-2016-129728,5/30/2016,6/6/2016,Standard Class,JG-15310,Jason Gross,West,United States,California,Los Angeles,90032,FUR-FU-10003247,Corporate,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,8,167.84,0,11.7488
7410,CA-2014-121769,4/8/2014,4/12/2014,Standard Class,JS-15880,John Stevenson,East,United States,Ohio,Toledo,43615,FUR-TA-10004442,Consumer,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,1,172.11,0.4,-94.6605
7411,CA-2014-103058,7/23/2014,7/24/2014,First Class,AG-10270,Alejandro Grove,East,United States,New York,New York City,10011,TEC-AC-10001314,Consumer,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,2,99.98,0,7.9984
7412,CA-2017-121125,5/30/2017,6/3/2017,Standard Class,MG-17890,Michael Granlund,West,United States,Oregon,Tigard,97224,TEC-PH-10001619,Home Office,Technology,Phones,LG G3,1,156.792,0.2,17.6391
7413,CA-2017-121125,5/30/2017,6/3/2017,Standard Class,MG-17890,Michael Granlund,West,United States,Oregon,Tigard,97224,TEC-AC-10002323,Home Office,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,2,35.36,0.2,-3.094
7414,CA-2017-121125,5/30/2017,6/3/2017,Standard Class,MG-17890,Michael Granlund,West,United States,Oregon,Tigard,97224,FUR-FU-10000820,Home Office,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,1,13.592,0.2,-0.3398
7415,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,East,United States,Pennsylvania,Philadelphia,19134,FUR-CH-10004287,Corporate,Furniture,Chairs,SAFCO Arco Folding Chair,2,386.68,0.3,-5.524
7416,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,East,United States,Pennsylvania,Philadelphia,19134,TEC-AC-10000474,Corporate,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,5,379.96,0.2,47.495
7417,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,East,United States,Pennsylvania,Philadelphia,19134,TEC-PH-10001494,Corporate,Technology,Phones,Polycom CX600 IP Phone VoIP phone,3,539.91,0.4,-116.9805
7418,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,East,United States,Pennsylvania,Philadelphia,19134,OFF-PA-10004996,Corporate,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",5,41.24,0.2,13.9185
7419,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,East,United States,Pennsylvania,Philadelphia,19134,OFF-BI-10004318,Corporate,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,1,51.897,0.7,-41.5176
7420,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,East,United States,Pennsylvania,Philadelphia,19134,OFF-ST-10002574,Corporate,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",5,552.56,0.2,-138.14
7421,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,East,United States,Pennsylvania,Philadelphia,19134,OFF-BI-10002353,Corporate,Office Supplies,Binders,GBC VeloBind Cover Sets,5,23.16,0.7,-15.44
7422,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,East,United States,Pennsylvania,Philadelphia,19134,OFF-ST-10003641,Corporate,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,2,126.08,0.2,-28.368
7423,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,East,United States,Pennsylvania,Philadelphia,19134,TEC-MA-10001148,Corporate,Technology,Machines,Okidata MB491 Multifunction Printer,3,449.1,0.7,-643.71
7424,CA-2017-135069,4/10/2017,4/14/2017,Standard Class,BS-11755,Bruce Stewart,East,United States,Pennsylvania,Philadelphia,19143,OFF-AP-10000026,Consumer,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,4,195.104,0.2,21.9492
7425,CA-2017-135069,4/10/2017,4/14/2017,Standard Class,BS-11755,Bruce Stewart,East,United States,Pennsylvania,Philadelphia,19143,FUR-FU-10003878,Consumer,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",3,36.672,0.2,6.4176
7426,CA-2016-101693,6/25/2016,6/27/2016,Second Class,LC-17140,Logan Currie,Central,United States,Texas,Houston,77070,FUR-CH-10001146,Consumer,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",2,85.246,0.3,-6.089
7427,CA-2016-101693,6/25/2016,6/27/2016,Second Class,LC-17140,Logan Currie,Central,United States,Texas,Houston,77070,FUR-FU-10003919,Consumer,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,2,32.712,0.6,-26.1696
7428,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Mark Haberlin,South,United States,Mississippi,Jackson,39212,OFF-BI-10000605,Corporate,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3,11.43,0,5.3721
7429,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Mark Haberlin,South,United States,Mississippi,Jackson,39212,OFF-BI-10000309,Corporate,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",2,30.44,0,14.9156
7430,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Mark Haberlin,South,United States,Mississippi,Jackson,39212,OFF-PA-10003349,Corporate,Office Supplies,Paper,Xerox 1957,2,12.96,0,6.3504
7431,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Mark Haberlin,South,United States,Mississippi,Jackson,39212,OFF-PA-10003063,Corporate,Office Supplies,Paper,EcoTones Memo Sheets,4,16,0,7.68
7432,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Mark Haberlin,South,United States,Mississippi,Jackson,39212,OFF-AP-10003971,Corporate,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,3,32.67,0,8.4942
7433,CA-2014-161249,8/9/2014,8/13/2014,Standard Class,RD-19720,Roger Demir,West,United States,Arizona,Phoenix,85023,OFF-FA-10004838,Consumer,Office Supplies,Fasteners,"Super Bands, 12/Pack",3,4.464,0.2,-0.9486
7434,CA-2014-161249,8/9/2014,8/13/2014,Standard Class,RD-19720,Roger Demir,West,United States,Arizona,Phoenix,85023,OFF-BI-10001097,Consumer,Office Supplies,Binders,Avery Hole Reinforcements,5,9.345,0.7,-6.5415
7435,CA-2015-148180,7/26/2015,7/31/2015,Standard Class,BP-11095,Bart Pistole,West,United States,California,Oxnard,93030,OFF-BI-10000605,Corporate,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3,9.144,0.2,3.0861
7436,CA-2015-148180,7/26/2015,7/31/2015,Standard Class,BP-11095,Bart Pistole,West,United States,California,Oxnard,93030,OFF-BI-10003314,Corporate,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,6,23.136,0.2,8.3868
7437,CA-2015-148180,7/26/2015,7/31/2015,Standard Class,BP-11095,Bart Pistole,West,United States,California,Oxnard,93030,OFF-AR-10002067,Corporate,Office Supplies,Art,Newell 334,5,99.2,0,25.792
7438,CA-2014-165568,2/15/2014,2/19/2014,Standard Class,BF-11020,Barry Französisch,West,United States,Washington,Seattle,98105,OFF-BI-10001031,Corporate,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,5,21.36,0.2,7.209
7439,CA-2015-145457,3/24/2015,3/27/2015,Second Class,CP-12085,Cathy Prescott,West,United States,Washington,Covington,98042,FUR-FU-10003832,Corporate,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",5,46.9,0,13.132
7440,US-2017-163657,9/2/2017,9/6/2017,Standard Class,JL-15235,Janet Lee,West,United States,California,Los Angeles,90049,OFF-BI-10000138,Consumer,Office Supplies,Binders,Acco Translucent Poly Ring Binders,5,18.72,0.2,6.552
7441,US-2017-163657,9/2/2017,9/6/2017,Standard Class,JL-15235,Janet Lee,West,United States,California,Los Angeles,90049,FUR-TA-10004607,Consumer,Furniture,Tables,Hon 2111 Invitation Series Straight Table,2,236.528,0.2,-2.9566
7442,CA-2015-120446,11/16/2015,11/18/2015,First Class,JG-15805,John Grady,West,United States,California,San Diego,92105,OFF-LA-10003148,Corporate,Office Supplies,Labels,Avery 51,3,18.9,0,8.694
7443,CA-2014-109932,12/9/2014,12/11/2014,First Class,VP-21760,Victoria Pisteka,Central,United States,Texas,Brownsville,78521,OFF-PA-10001804,Corporate,Office Supplies,Paper,Xerox 195,2,10.688,0.2,3.7408
7444,CA-2014-109932,12/9/2014,12/11/2014,First Class,VP-21760,Victoria Pisteka,Central,United States,Texas,Brownsville,78521,OFF-ST-10000036,Corporate,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",3,237.096,0.2,20.7459
7445,CA-2017-127474,2/3/2017,2/7/2017,Second Class,RD-19810,Ross DeVincentis,Central,United States,Illinois,Chicago,60610,OFF-PA-10001166,Home Office,Office Supplies,Paper,Xerox 2,1,5.184,0.2,1.8144
7446,CA-2017-127474,2/3/2017,2/7/2017,Second Class,RD-19810,Ross DeVincentis,Central,United States,Illinois,Chicago,60610,OFF-PA-10001033,Home Office,Office Supplies,Paper,Xerox 1893,2,65.584,0.2,23.7742
7447,CA-2017-127474,2/3/2017,2/7/2017,Second Class,RD-19810,Ross DeVincentis,Central,United States,Illinois,Chicago,60610,FUR-FU-10004597,Home Office,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,1,22.2,0.6,-26.085
7448,CA-2017-127474,2/3/2017,2/7/2017,Second Class,RD-19810,Ross DeVincentis,Central,United States,Illinois,Chicago,60610,OFF-PA-10000418,Home Office,Office Supplies,Paper,Xerox 189,5,419.4,0.2,146.79
7449,CA-2017-115448,11/11/2017,11/14/2017,First Class,MH-18025,Michelle Huthwaite,South,United States,Tennessee,Knoxville,37918,FUR-FU-10004090,Consumer,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",5,88.92,0.2,14.4495
7450,CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,Sanjit Jacobs,Central,United States,Texas,Houston,77036,OFF-AR-10000390,Home Office,Office Supplies,Art,Newell Chalk Holder,3,9.912,0.2,3.2214
7451,CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,Sanjit Jacobs,Central,United States,Texas,Houston,77036,FUR-CH-10003774,Home Office,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",5,318.43,0.3,-77.333
7452,CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,Sanjit Jacobs,Central,United States,Texas,Houston,77036,OFF-BI-10002412,Home Office,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5,5.8,0.8,-10.15
7453,CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,Sanjit Jacobs,Central,United States,Texas,Houston,77036,TEC-PH-10002415,Home Office,Technology,Phones,Polycom VoiceStation 500 Conference phone,6,1415.76,0.2,88.485
7454,CA-2017-134796,6/25/2017,7/1/2017,Standard Class,FM-14380,Fred McMath,Central,United States,Illinois,Bolingbrook,60440,TEC-PH-10003505,Consumer,Technology,Phones,Geemarc AmpliPOWER60,2,148.48,0.2,16.704
7455,CA-2016-137743,7/30/2016,8/4/2016,Standard Class,KH-16360,Katherine Hughes,Central,United States,Illinois,Chicago,60623,OFF-LA-10003663,Consumer,Office Supplies,Labels,Avery 498,4,9.248,0.2,3.1212
7456,CA-2016-137743,7/30/2016,8/4/2016,Standard Class,KH-16360,Katherine Hughes,Central,United States,Illinois,Chicago,60623,OFF-ST-10001780,Consumer,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2,1036.624,0.2,51.8312
7457,CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,Lauren Leatherbury,South,United States,Virginia,Waynesboro,22980,TEC-PH-10002033,Consumer,Technology,Phones,Konftel 250 Conference phone - Charcoal black,2,569.64,0,148.1064
